"id","preparationPercent","lat","long","postalCode","investorId","villageId","provinceName","regencyName","districtName","villageName","createdAt","updatedAt","districtId","provinceId","regencyId","preparationEnd","preparationStart","statusId"
"01.214.4324","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","KOOY","2026-02-05 01:07:26.497","2026-02-05 01:07:26.497",,,,,,"3"
"01.214.4325","20","0","0",,"INVSALI4BT",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","Belum diisi","2026-02-05 01:06:14.076","2026-02-05 01:06:14.076",,,,,,"3"
"01.214.4326","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","TANUSAN","2026-02-05 01:07:26.452","2026-02-05 01:07:26.452",,,,,,"1"
"01.214.4327","0","0","0",,"INVSR68VKO",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","MANGGERA","2026-02-05 01:07:26.429","2026-02-05 01:07:26.429",,,,,,"3"
"01.214.4328","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","Belum diisi","2026-02-05 01:06:14.03","2026-02-05 01:06:14.03",,,,,,"1"
"01.214.4329","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","WAROMI","2026-02-05 01:07:26.383","2026-02-05 01:07:26.383",,,,,,"3"
"01.214.4330","0","0","0",,"INVSR68VKO",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","WERMENU","2026-02-05 01:07:26.335","2026-02-05 01:07:26.335",,,,,,"3"
"01.214.4331","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","UKIARA","2026-02-05 01:07:26.291","2026-02-05 01:07:26.291",,,,,,"3"
"01.214.4332","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","SUMUN","2026-02-05 01:07:26.245","2026-02-05 01:07:26.245",,,,,,"1"
"01.214.4333","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","SERARAN","2026-02-05 01:07:26.223","2026-02-05 01:07:26.223",,,,,,"1"
"01.214.4334","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","NAGURA","2026-02-05 01:07:26.199","2026-02-05 01:07:26.199",,,,,,"3"
"01.214.4335","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","Belum diisi","2026-02-05 01:06:14.001","2026-02-05 01:06:14.001",,,,,,"1"
"01.214.4336","10","0","0",,"INVSALI4BT",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","INARI","2026-02-05 01:07:26.155","2026-02-05 01:07:26.155",,,,,,"3"
"01.214.4337","60","0","0",,"INVSALI4BT",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI BAWAH","WANOMA","2026-02-05 01:07:26.11","2026-02-05 01:07:26.11",,,,,,"3"
"01.214.4338","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","URE","2026-02-05 01:07:26.066","2026-02-05 01:07:26.066",,,,,,"1"
"01.214.4339","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","WAGOHA","2026-02-05 01:07:26.038","2026-02-05 01:07:26.038",,,,,,"1"
"01.214.4340","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","Belum diisi","2026-02-05 01:06:13.978","2026-02-05 01:06:13.978",,,,,,"1"
"01.214.4341","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","HAIRAPARA","2026-02-05 01:07:26.015","2026-02-05 01:07:26.015",,,,,,"1"
"01.214.4342","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","WOSOKUNO","2026-02-05 01:07:25.991","2026-02-05 01:07:25.991",,,,,,"1"
"01.214.4343","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","Belum diisi","2026-02-05 01:06:13.955","2026-02-05 01:06:13.955",,,,,,"1"
"01.214.4344","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","YAMOR","OMBA PAMUKU","2026-02-05 01:07:25.969","2026-02-05 01:07:25.969",,,,,,"1"
"01.214.4345","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","GURIASA","2026-02-05 01:07:25.947","2026-02-05 01:07:25.947",,,,,,"1"
"01.214.4346","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","GAKA","2026-02-05 01:07:25.925","2026-02-05 01:07:25.925",,,,,,"3"
"01.214.4347","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","TAIRI","2026-02-05 01:07:25.882","2026-02-05 01:07:25.882",,,,,,"3"
"01.214.4348","100","-3.561317","133.428332","98123","INVSRHPRLH",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","ESANIA","2026-02-05 01:07:25.838","2026-02-05 01:07:25.838",,,,,,"4"
"01.214.4349","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","HIA","2026-02-05 01:07:25.792","2026-02-05 01:07:25.792",,,,,,"1"
"01.214.4350","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","YARONA","2026-02-05 01:07:25.77","2026-02-05 01:07:25.77",,,,,,"3"
"01.214.4351","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","EDOR","2026-02-05 01:07:25.725","2026-02-05 01:07:25.725",,,,,,"3"
"01.214.4352","20","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","KAMBALA","2026-02-05 01:07:25.682","2026-02-05 01:07:25.682",,,,,,"3"
"01.214.4353","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","ADI JAYA","2026-02-05 01:07:25.638","2026-02-05 01:07:25.638",,,,,,"3"
"01.214.4354","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","BURUWAY","Belum diisi","2026-02-05 01:06:13.934","2026-02-05 01:06:13.934",,,,,,"1"
"01.214.4355","0","0","0","98111","INVSITHUK5",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","BOFUWER","2026-02-05 01:06:13.912","2026-02-05 01:06:13.912",,,,,,"3"
"01.214.4356","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","WARUA","2026-02-05 01:07:25.595","2026-02-05 01:07:25.595",,,,,,"3"
"01.214.4357","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","GUSI","2026-02-05 01:07:25.551","2026-02-05 01:07:25.551",,,,,,"1"
"01.214.4358","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.869","2026-02-05 01:06:13.869",,,,,,"1"
"01.214.4359","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","FUDIMA","2026-02-05 01:07:25.529","2026-02-05 01:07:25.529",,,,,,"3"
"01.214.4360","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.846","2026-02-05 01:06:13.846",,,,,,"1"
"01.214.4361","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.824","2026-02-05 01:06:13.824",,,,,,"3"
"01.214.4362","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","AFU AFU","2026-02-05 01:07:25.485","2026-02-05 01:07:25.485",,,,,,"3"
"01.214.4363","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.77","2026-02-05 01:06:13.77",,,,,,"3"
"01.214.4364","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","MOYANA","2026-02-05 01:07:25.441","2026-02-05 01:07:25.441",,,,,,"1"
"01.214.4365","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","PIGO","2026-02-05 01:07:25.419","2026-02-05 01:07:25.419",,,,,,"1"
"01.214.4366","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","KENSI","2026-02-05 01:07:25.397","2026-02-05 01:07:25.397",,,,,,"3"
"01.214.4367","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","WAINAGA","2026-02-05 01:07:25.35","2026-02-05 01:07:25.35",,,,,,"3"
"01.214.4368","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.722","2026-02-05 01:06:13.722",,,,,,"3"
"01.214.4369","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","ERIGARA","2026-02-05 01:07:25.307","2026-02-05 01:07:25.307",,,,,,"3"
"01.214.4370","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","WESWASA","2026-02-05 01:07:25.263","2026-02-05 01:07:25.263",,,,,,"3"
"01.214.4371","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.676","2026-02-05 01:06:13.676",,,,,,"3"
"01.214.4372","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","TIWARA","2026-02-05 01:07:25.217","2026-02-05 01:07:25.217",,,,,,"3"
"01.214.4373","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.632","2026-02-05 01:06:13.632",,,,,,"3"
"01.214.4374","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","MASKUR","2026-02-05 01:07:25.173","2026-02-05 01:07:25.173",,,,,,"3"
"01.214.4375","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","KOKOROBA","2026-02-05 01:07:25.129","2026-02-05 01:07:25.129",,,,,,"3"
"01.214.4376","10","0","0",,"INVSWLMTWA",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","BAYEDA","2026-02-05 01:07:25.087","2026-02-05 01:07:25.087",,,,,,"3"
"01.214.4377","0","0","0",,"INVSHV9EBU",,"PAPUA BARAT","KAB. KAIMANA","TELUK ARGUNI ATAS","Belum diisi","2026-02-05 01:06:13.589","2026-02-05 01:06:13.589",,,,,,"3"
"01.214.4378","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","MARSI","2026-02-05 01:07:25.04","2026-02-05 01:07:25.04",,,,,,"3"
"01.214.4379","100","-3.865801","133.921028","98654","INVSNWSRHP",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","NAMATOTA","2026-02-05 01:07:24.996","2026-02-05 01:07:24.996",,,,,,"4"
"01.214.4380","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","TANGGAROMI","2026-02-05 01:07:24.952","2026-02-05 01:07:24.952",,,,,,"3"
"01.214.4381","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","SISIR","2026-02-05 01:07:24.908","2026-02-05 01:07:24.908",,,,,,"3"
"01.214.4382","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","FOROMA JAYA","2026-02-05 01:07:24.864","2026-02-05 01:07:24.864",,,,,,"3"
"01.214.4383","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","MAI MAI","2026-02-05 01:07:24.82","2026-02-05 01:07:24.82",,,,,,"3"
"01.214.4384","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","LUMIRA","2026-02-05 01:07:24.776","2026-02-05 01:07:24.776",,,,,,"3"
"01.214.4385","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","KAMAKA","2026-02-05 01:07:24.733","2026-02-05 01:07:24.733",,,,,,"3"
"01.214.4386","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","SARIA","2026-02-05 01:07:24.687","2026-02-05 01:07:24.687",,,,,,"3"
"01.214.4387","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","JARATI","2026-02-05 01:07:24.641","2026-02-05 01:07:24.641",,,,,,"3"
"01.214.4388","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","SARA","2026-02-05 01:07:24.595","2026-02-05 01:07:24.595",,,,,,"3"
"01.214.4389","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","WERUA","2026-02-05 01:07:24.548","2026-02-05 01:07:24.548",,,,,,"3"
"01.214.4390","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","ORAY","2026-02-05 01:07:24.505","2026-02-05 01:07:24.505",,,,,,"3"
"01.214.4391","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","KAIMANA","Belum diisi","2026-02-05 01:06:13.546","2026-02-05 01:06:13.546",,,,,,"3"
"01.214.4392","0","0","0",,"INVSYNVUZH",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","RANSIKI","HAMOR","2026-02-05 01:07:24.462","2026-02-05 01:07:24.462",,,,,,"3"
"01.214.4393","0","0","0",,"INVSYNVUZH",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","ORANSBARI","MASABUI","2026-02-05 01:07:24.418","2026-02-05 01:07:24.418",,,,,,"3"
"01.214.4394","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","ORANSBARI","WARKWANDI","2026-02-05 01:07:24.373","2026-02-05 01:07:24.373",,,,,,"3"
"01.214.4395","20","0","0",,"INVSVLO6MP",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","NENEY","Belum diisi","2026-02-05 01:06:13.503","2026-02-05 01:06:13.503",,,,,,"3"
"01.214.4396","30","0","0",,"INVSPBGX8J",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","NENEY","Belum diisi","2026-02-05 01:06:13.459","2026-02-05 01:06:13.459",,,,,,"3"
"01.214.4397","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","NENEY","ARYAWENMOHO","2026-02-05 01:07:24.328","2026-02-05 01:07:24.328",,,,,,"3"
"01.214.4398","100","0","0",,"INVSPBGX8J",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","NENEY","Belum diisi","2026-02-05 01:06:13.414","2026-02-05 01:06:13.414",,,,,,"4"
"01.214.4399","0","0","0",,"INVSJEICLX",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","NENEY","SESUM","2026-02-05 01:07:24.284","2026-02-05 01:07:24.284",,,,,,"3"
"01.214.4400","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","Belum diisi","2026-02-05 01:06:13.369","2026-02-05 01:06:13.369",,,,,,"3"
"01.214.4401","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","Belum diisi","2026-02-05 01:06:13.326","2026-02-05 01:06:13.326",,,,,,"3"
"01.214.4402","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","TUBES","2026-02-05 01:07:24.236","2026-02-05 01:07:24.236",,,,,,"3"
"01.214.4403","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","Belum diisi","2026-02-05 01:06:13.283","2026-02-05 01:06:13.283",,,,,,"3"
"01.214.4404","30","0","0",,"INVSCEHNGW",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","MOMI WAREN","Belum diisi","2026-02-05 01:06:13.239","2026-02-05 01:06:13.239",,,,,,"3"
"01.214.4405","30","0","0",,"INVSCEHNGW",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","MOMI WAREN","Belum diisi","2026-02-05 01:06:13.195","2026-02-05 01:06:13.195",,,,,,"3"
"01.214.4406","20","0","0",,"INVSPBGX8J",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","MOMI WAREN","YEKWANDI","2026-02-05 01:07:24.191","2026-02-05 01:07:24.191",,,,,,"3"
"01.214.4407","35","0","0",,"INVSCEHNGW",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","MOMI WAREN","GAYA BARU","2026-02-05 01:07:24.145","2026-02-05 01:07:24.145",,,,,,"3"
"01.214.4408","50","0","0",,"INVSCEHNGW",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","MOMI WAREN","DEMINI","2026-02-05 01:07:24.102","2026-02-05 01:07:24.102",,,,,,"3"
"01.214.4409","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","Belum diisi","2026-02-05 01:06:13.151","2026-02-05 01:06:13.151",,,,,,"3"
"01.214.4410","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","DATARAN ISIM","TUBES","2026-02-05 01:07:24.059","2026-02-05 01:07:24.059",,,,,,"3"
"01.214.4411","0","0","0",,"INVS4TOXX9",,"PAPUA BARAT","KAB. MANOKWARI SELATAN","TAHOTA","Belum diisi","2026-02-05 01:06:13.107","2026-02-05 01:06:13.107",,,,,,"3"
"01.214.4412","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI","Belum diisi","2026-02-05 01:06:13.061","2026-02-05 01:06:13.061",,,,,,"3"
"01.214.4413","0","-1.32437","133.91564","98355","INVSJTY8H2",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI","IRAIWERI","2026-02-05 01:07:24.015","2026-02-05 01:07:24.015",,,,,,"3"
"01.214.4414","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI","SUTEIBEY","2026-02-05 01:07:23.968","2026-02-05 01:07:23.968",,,,,,"3"
"01.214.4415","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI","PAMAHA","2026-02-05 01:07:23.925","2026-02-05 01:07:23.925",,,,,,"3"
"01.214.4416","30","-1.367728","133.98951","98356","INVSDA9AX6",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI GIDA","TOMBROK","2026-02-05 01:07:23.881","2026-02-05 01:07:23.881",,,,,,"3"
"01.214.4417","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","ANGGI GIDA","Belum diisi","2026-02-05 01:06:13.017","2026-02-05 01:06:13.017",,,,,,"3"
"01.214.4418","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MEMBEY","MEMBEY","2026-02-05 01:07:23.837","2026-02-05 01:07:23.837",,,,,,"1"
"01.214.4419","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","SURUREY","SURUREY","2026-02-05 01:07:23.815","2026-02-05 01:07:23.815",,,,,,"1"
"01.214.4420","0","0","0",,"INVSAQE4HN",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","SURUREY","MENESRIJ","2026-02-05 01:07:23.793","2026-02-05 01:07:23.793",,,,,,"3"
"01.214.4421","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","SURUREY","TUHUBEA","2026-02-05 01:07:23.745","2026-02-05 01:07:23.745",,,,,,"1"
"01.214.4422","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","SURUREY","TOMSTERA","2026-02-05 01:07:23.723","2026-02-05 01:07:23.723",,,,,,"1"
"01.214.4423","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","Belum diisi","2026-02-05 01:06:12.973","2026-02-05 01:06:12.973",,,,,,"1"
"01.214.4424","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","Belum diisi","2026-02-05 01:06:12.951","2026-02-05 01:06:12.951",,,,,,"1"
"01.214.4425","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","IRANMEBA","2026-02-05 01:07:23.701","2026-02-05 01:07:23.701",,,,,,"1"
"01.214.4426","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","DUGRIMOG","2026-02-05 01:07:23.679","2026-02-05 01:07:23.679",,,,,,"1"
"01.214.4427","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","MISEDA","2026-02-05 01:07:23.652","2026-02-05 01:07:23.652",,,,,,"1"
"01.214.4428","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","DIDOHU","DANMOU","2026-02-05 01:07:23.63","2026-02-05 01:07:23.63",,,,,,"1"
"01.214.4429","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TAIGE","TAIGE","2026-02-05 01:07:23.608","2026-02-05 01:07:23.608",,,,,,"2"
"01.214.4430","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TAIGE","TRIDAGA","2026-02-05 01:07:23.561","2026-02-05 01:07:23.561",,,,,,"2"
"01.214.4431","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","CATUBOUW","Belum diisi","2026-02-05 01:06:12.929","2026-02-05 01:06:12.929",,,,,,"2"
"01.214.4432","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","CATUBOUW","Belum diisi","2026-02-05 01:06:12.886","2026-02-05 01:06:12.886",,,,,,"2"
"01.214.4433","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TESTEGA","TESTEGA","2026-02-05 01:07:23.518","2026-02-05 01:07:23.518",,,,,,"2"
"01.214.4434","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TESTEGA","MEIDOGDA","2026-02-05 01:07:23.474","2026-02-05 01:07:23.474",,,,,,"2"
"01.214.4435","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TESTEGA","IBA","2026-02-05 01:07:23.424","2026-02-05 01:07:23.424",,,,,,"2"
"01.214.4436","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TESTEGA","Belum diisi","2026-02-05 01:06:12.843","2026-02-05 01:06:12.843",,,,,,"2"
"01.214.4437","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","TESTEGA","MEIFEKENI","2026-02-05 01:07:23.379","2026-02-05 01:07:23.379",,,,,,"2"
"01.214.4438","0","0","0",,"INVSLKGHYV",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MINYAMBAOUW","MINYAMBOUW","2026-02-05 01:07:23.335","2026-02-05 01:07:23.335",,,,,,"2"
"01.214.4439","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MINYAMBAOUW","DEMAISI","2026-02-05 01:07:23.289","2026-02-05 01:07:23.289",,,,,,"2"
"01.214.4440","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MINYAMBAOUW","COISI","2026-02-05 01:07:23.246","2026-02-05 01:07:23.246",,,,,,"2"
"01.214.4441","0","0","0",,,,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","HINGK","NUNGKIMOR","2026-02-05 01:07:23.202","2026-02-05 01:07:23.202",,,,,,"1"
"01.214.4442","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","HINGK","Belum diisi","2026-02-05 01:06:12.8","2026-02-05 01:06:12.8",,,,,,"2"
"01.214.4443","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","HINGK","Belum diisi","2026-02-05 01:06:12.754","2026-02-05 01:06:12.754",,,,,,"2"
"01.214.4444","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MINYAMBAOUW","Belum diisi","2026-02-05 01:06:12.711","2026-02-05 01:06:12.711",,,,,,"2"
"01.214.4445","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MINYAMBAOUW","INDABRI","2026-02-05 01:07:23.179","2026-02-05 01:07:23.179",,,,,,"2"
"01.214.4446","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","HINGK","Belum diisi","2026-02-05 01:06:12.668","2026-02-05 01:06:12.668",,,,,,"2"
"01.214.4447","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","HINGK","Belum diisi","2026-02-05 01:06:12.625","2026-02-05 01:06:12.625",,,,,,"2"
"01.214.4448","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MEMBEY","USTI","2026-02-05 01:07:23.126","2026-02-05 01:07:23.126",,,,,,"2"
"01.214.4449","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MEMBEY","KONEY","2026-02-05 01:07:23.082","2026-02-05 01:07:23.082",,,,,,"2"
"01.214.4450","0","0","0",,"INVS2PCWYR",,"PAPUA BARAT","KAB. PEGUNUNGAN ARFAK","MEMBEY","Belum diisi","2026-02-05 01:06:12.582","2026-02-05 01:06:12.582",,,,,,"2"
"01.214.4451","0","0","0",,,,"PAPUA BARAT DAYA","KAB. MAYBRAT","AITINYO BARAT","HOSYO BANAH","2026-02-05 01:07:07.036","2026-02-05 01:07:07.036",,,,,,"1"
"01.214.4452","0","0","0",,,,"PAPUA BARAT DAYA","KAB. MAYBRAT","AITINYO","AITINYO","2026-02-05 01:07:07.015","2026-02-05 01:07:07.015",,,,,,"1"
"01.214.4453","0","0","0",,,,"PAPUA BARAT DAYA","KAB. MAYBRAT","AITINYO UTARA","TEHAK BESAR","2026-02-05 01:07:06.993","2026-02-05 01:07:06.993",,,,,,"1"
"01.214.4454","0","0","0",,"INVSMUQ2ZC",,"PAPUA BARAT DAYA","KAB. MAYBRAT","AYAMARU","AYAMARU","2026-02-05 01:07:06.971","2026-02-05 01:07:06.971",,,,,,"3"
